名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
小野孝宏,2011-12,ジェイテクトSTINGS,3,4,21,12,1,57.1,52.4,9,6,1,0,12,0,2,5,0,0,0,66.7,3.0,0.0,6.2,
小野孝宏,2012-01,ジェイテクトSTINGS,3,4,18,9,3,50.0,33.3,8,4,2,0,5,0,2,0,0,0,0,50.0,2.25,0.0,-10.0,
小野孝宏,2012-02,ジェイテクトSTINGS,3,1,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小野義隆,2012-01,近畿クラブスフィーダ,15,8,1,1,0,100.0,100.0,0,0,0,0,20,1,1,5,0,0,0,,0.12,0.0,10.0,
小野義隆,2012-02,近畿クラブスフィーダ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山下栄和,2011-12,きんでんトリニティーブリッツ,13,5,0,0,0,,,0,0,0,0,0,0,0,0,19,15,0,,0.0,0.0,,78.9
山下栄和,2012-01,きんでんトリニティーブリッツ,13,22,0,0,0,,,0,0,0,0,0,0,0,0,115,77,0,,0.0,0.0,,67.0
山下秀人,2011-12,大同特殊鋼レッドスター,18,6,5,4,0,80.0,80.0,1,0,0,0,4,0,0,1,14,9,0,0.0,0.67,0.0,6.2,64.3
山下秀人,2012-01,大同特殊鋼レッドスター,18,19,52,13,8,25.0,9.6,0,0,0,4,45,1,2,10,124,78,0,,0.68,0.21,6.7,62.9
山下秀人,2012-02,大同特殊鋼レッドスター,18,2,4,1,0,25.0,25.0,0,0,0,2,4,0,0,0,18,8,0,,0.5,1.0,0.0,44.4
山原健太,2011-12,きんでんトリニティーブリッツ,6,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
山原健太,2012-01,きんでんトリニティーブリッツ,6,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
山口純平,2011-12,大同特殊鋼レッドスター,1,2,4,2,0,50.0,50.0,2,1,0,0,1,0,0,0,0,0,0,50.0,1.0,0.0,0.0,
山口純平,2012-01,大同特殊鋼レッドスター,1,2,10,1,1,10.0,0.0,3,0,0,1,3,0,0,2,0,0,0,0.0,0.5,0.5,16.7,
山口純平,2012-02,大同特殊鋼レッドスター,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本一総,2011-12,トヨタ自動車サンホークス,8,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
山本一総,2012-01,トヨタ自動車サンホークス,8,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
山本一総,2012-02,トヨタ自動車サンホークス,8,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
山本健登,2011-12,近畿クラブスフィーダ,16,14,89,40,5,44.9,39.3,4,2,1,1,51,0,4,12,42,30,0,50.0,2.86,0.07,3.9,71.4
山本健登,2012-01,近畿クラブスフィーダ,16,10,33,10,4,30.3,18.2,1,1,0,1,18,0,1,8,46,26,0,100.0,1.0,0.1,9.7,56.5
山本健登,2012-02,近畿クラブスフィーダ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本英之,2011-12,近畿クラブスフィーダ,29,4,5,1,0,20.0,20.0,0,0,0,3,6,0,0,2,0,0,0,,0.25,0.75,8.3,
山本英之,2012-01,近畿クラブスフィーダ,29,5,5,3,0,60.0,60.0,0,0,0,3,6,0,1,3,1,0,0,,0.6,0.6,8.3,0.0
山本英之,2012-02,近畿クラブスフィーダ,29,4,14,9,1,64.3,57.1,0,0,0,1,7,0,1,1,3,3,0,,2.25,0.25,0.0,100.0
山近哲,2012-01,近畿クラブスフィーダ,13,15,150,56,17,37.3,26.0,51,16,9,6,36,1,10,2,7,0,0,31.4,3.73,0.4,-2.8,0.0
山近哲,2012-02,近畿クラブスフィーダ,13,4,40,21,3,52.5,45.0,11,8,0,2,17,1,3,2,1,1,0,72.7,5.25,0.5,4.4,100.0
岡本侑,2011-12,近畿クラブスフィーダ,21,14,109,51,15,46.8,33.0,11,7,1,8,50,3,5,16,109,78,0,63.6,3.64,0.57,11.5,71.6
岡本侑,2012-01,近畿クラブスフィーダ,21,9,51,19,3,37.3,31.4,4,3,0,0,33,1,5,10,77,56,0,75.0,2.11,0.0,6.8,72.7
岡本侑,2012-02,近畿クラブスフィーダ,21,4,15,9,1,60.0,53.3,1,1,0,1,16,2,2,7,59,41,0,100.0,2.25,0.25,20.3,69.5
岡村義郎,2011-12,富士通カワサキレッドスピリッツ,10,3,6,3,0,50.0,50.0,0,0,0,2,5,0,0,2,0,0,0,,1.0,0.67,10.0,
岡村義郎,2012-01,富士通カワサキレッドスピリッツ,10,13,18,8,0,44.4,44.4,0,0,0,3,23,0,2,7,1,1,0,,0.62,0.23,5.4,100.0
岡村義郎,2012-02,富士通カワサキレッドスピリッツ,10,5,14,9,0,64.3,64.3,0,0,0,7,13,0,0,5,0,0,0,,1.8,1.4,9.6,
岩井浩二,2011-12,富士通カワサキレッドスピリッツ,14,6,31,19,1,61.3,58.1,4,1,0,2,20,2,0,8,12,6,0,25.0,3.17,0.33,20.0,50.0
岩井浩二,2012-01,富士通カワサキレッドスピリッツ,14,20,125,59,10,47.2,39.2,14,7,2,8,78,9,12,16,87,45,0,50.0,2.95,0.4,12.8,51.7
岩井浩二,2012-02,富士通カワサキレッドスピリッツ,14,6,37,23,3,62.2,54.1,4,3,0,0,32,1,3,9,30,23,0,75.0,3.83,0.0,7.8,76.7
岩田岳大,2011-12,つくばユナイテッドSunGAIA,7,3,0,0,0,,,0,0,0,0,6,0,0,3,0,0,0,,0.0,0.0,12.5,
岩知道呂夫,2011-12,警視庁フォートファイターズ,10,8,2,2,0,100.0,100.0,0,0,0,1,33,3,2,11,0,0,0,,0.25,0.12,15.9,
岩知道呂夫,2012-01,警視庁フォートファイターズ,10,17,5,3,0,60.0,60.0,0,0,0,3,62,7,9,14,0,0,0,,0.18,0.18,13.3,
岩知道呂夫,2012-02,警視庁フォートファイターズ,10,3,1,0,0,0.0,0.0,0,0,0,0,7,1,2,2,0,0,0,,0.0,0.0,14.3,
川北陽介,2011-12,トヨタ自動車サンホークス,5,8,24,9,2,37.5,29.2,0,0,0,0,16,0,3,2,1,1,0,,1.12,0.0,-1.6,100.0
川北陽介,2012-01,トヨタ自動車サンホークス,5,9,23,7,2,30.4,21.7,0,0,0,4,25,0,0,9,1,0,0,,0.78,0.44,9.0,0.0
川北陽介,2012-02,トヨタ自動車サンホークス,5,8,20,6,3,30.0,15.0,0,0,0,7,23,0,1,7,1,1,0,,0.75,0.88,6.5,100.0
川口一貴,2011-12,大同特殊鋼レッドスター,16,1,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,,
川口一貴,2012-01,大同特殊鋼レッドスター,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川口一貴,2012-02,大同特殊鋼レッドスター,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川波博次,2011-12,大同特殊鋼レッドスター,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川波博次,2012-01,大同特殊鋼レッドスター,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川波博次,2012-02,大同特殊鋼レッドスター,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
平井銀次,2011-12,大同特殊鋼レッドスター,11,6,0,0,0,,,0,0,0,0,0,0,0,0,25,20,0,,0.0,0.0,,80.0
平井銀次,2012-01,大同特殊鋼レッドスター,11,19,0,0,0,,,0,0,0,0,0,0,0,0,98,73,0,,0.0,0.0,,74.5
平井銀次,2012-02,大同特殊鋼レッドスター,11,4,0,0,0,,,0,0,0,0,0,0,0,0,16,12,0,,0.0,0.0,,75.0
平尾真也,2012-01,兵庫デルフィーノ,14,7,0,0,0,,,0,0,0,0,0,0,0,0,36,16,0,,0.0,0.0,,44.4
平尾真也,2012-02,兵庫デルフィーノ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
平林康裕,2011-12,警視庁フォートファイターズ,5,3,0,0,0,,,0,0,0,0,3,0,0,3,0,0,0,,0.0,0.0,25.0,
平林康裕,2012-01,警視庁フォートファイターズ,5,8,20,9,4,45.0,25.0,0,0,0,1,10,1,0,3,2,1,0,,1.12,0.12,17.5,50.0
平林康裕,2012-02,警視庁フォートファイターズ,5,3,21,5,2,23.8,14.3,0,0,0,2,4,0,1,2,3,2,0,,1.67,0.67,6.2,66.7
平澤徹,2011-12,富士通カワサキレッドスピリッツ,9,5,11,7,1,63.6,54.5,0,0,0,2,9,0,1,5,0,0,0,,1.4,0.4,11.1,
平澤徹,2012-01,富士通カワサキレッドスピリッツ,9,22,43,28,0,65.1,65.1,0,0,0,11,69,1,5,17,0,0,0,,1.27,0.5,5.8,
平澤徹,2012-02,富士通カワサキレッドスピリッツ,9,5,13,8,0,61.5,61.5,0,0,0,1,16,0,1,2,1,1,0,,1.6,0.2,1.6,100.0
平田英貴,2011-12,近畿クラブスフィーダ,14,11,40,19,3,47.5,40.0,0,0,0,3,30,1,3,10,3,1,0,,1.73,0.27,9.2,33.3
平田英貴,2012-01,近畿クラブスフィーダ,14,13,36,16,3,44.4,36.1,0,0,0,3,26,2,4,2,4,3,0,,1.23,0.23,5.8,75.0
平田英貴,2012-02,近畿クラブスフィーダ,14,4,9,7,0,77.8,77.8,0,0,0,0,15,1,3,2,0,0,0,,1.75,0.0,5.0,
平野晃多,2011-12,大同特殊鋼レッドスター,5,7,14,9,0,64.3,64.3,1,1,0,12,23,1,1,8,0,0,0,100.0,1.29,1.71,12.0,
平野晃多,2012-01,大同特殊鋼レッドスター,5,23,70,31,0,44.3,44.3,1,0,0,28,74,0,2,24,1,1,0,0.0,1.35,1.22,7.4,100.0
平野晃多,2012-02,大同特殊鋼レッドスター,5,4,7,1,0,14.3,14.3,0,0,0,2,16,0,1,5,0,0,0,,0.25,0.5,6.2,
当間重泰,2011-12,警視庁フォートファイターズ,3,8,4,4,0,100.0,100.0,0,0,0,1,23,2,4,6,0,0,0,,0.5,0.12,10.9,
当間重泰,2012-01,警視庁フォートファイターズ,3,10,0,0,0,,,0,0,0,0,14,1,4,8,0,0,0,,0.0,0.0,14.3,
当間重泰,2012-02,警視庁フォートファイターズ,3,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
徳尾直哉,2011-12,トヨタ自動車サンホークス,6,10,111,36,13,32.4,20.7,42,9,7,2,28,4,7,3,34,23,0,21.4,3.6,0.2,10.7,67.6
徳尾直哉,2012-01,トヨタ自動車サンホークス,6,12,125,43,22,34.4,16.8,42,16,9,1,45,5,8,13,37,24,0,38.1,3.58,0.08,13.9,64.9
徳尾直哉,2012-02,トヨタ自動車サンホークス,6,9,84,33,9,39.3,28.6,30,13,3,3,32,6,4,14,13,9,0,43.3,3.67,0.33,26.6,69.2
折井拓也,2011-12,近畿クラブスフィーダ,5,14,0,0,0,,,0,0,0,0,0,0,0,0,121,79,0,,0.0,0.0,,65.3
折井拓也,2012-01,近畿クラブスフィーダ,5,9,0,0,0,,,0,0,0,0,0,0,0,0,68,38,0,,0.0,0.0,,55.9
早川紘司,2011-12,東京トヨペットグリーンスパークル,2,9,0,0,0,,,0,0,0,0,0,0,0,0,65,34,0,,0.0,0.0,,52.3
早川紘司,2012-01,東京トヨペットグリーンスパークル,2,10,0,0,0,,,0,0,0,0,4,0,2,0,44,22,0,,0.0,0.0,-12.5,50.0
早川紘司,2012-02,東京トヨペットグリーンスパークル,2,5,0,0,0,,,0,0,0,0,0,0,0,0,48,23,0,,0.0,0.0,,47.9
明石良介,2011-12,きんでんトリニティーブリッツ,3,16,127,66,12,52.0,42.5,35,13,5,4,66,5,12,13,1,0,0,37.1,4.12,0.25,8.0,0.0
明石良介,2012-01,きんでんトリニティーブリッツ,3,22,193,90,22,46.6,35.2,39,19,3,5,86,3,21,23,1,0,0,48.7,4.09,0.23,4.1,0.0
有薗亮平,2011-12,近畿クラブスフィーダ,18,4,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,,0.0,0.0,0.0,
有薗亮平,2012-01,近畿クラブスフィーダ,18,5,0,0,0,,,0,0,0,0,4,0,0,1,2,2,0,,0.0,0.0,6.2,100.0
有薗亮平,2012-02,近畿クラブスフィーダ,18,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
木村友宣,2011-12,トヨタ自動車サンホークス,15,10,0,0,0,,,0,0,0,0,0,0,0,0,65,39,0,,0.0,0.0,,60.0
木村友宣,2012-01,トヨタ自動車サンホークス,15,12,0,0,0,,,0,0,0,0,0,0,0,0,101,75,0,,0.0,0.0,,74.3
木村友宣,2012-02,トヨタ自動車サンホークス,15,9,0,0,0,,,0,0,0,0,0,0,0,0,98,60,0,,0.0,0.0,,61.2
本多尚也,2011-12,きんでんトリニティーブリッツ,17,16,98,44,9,44.9,35.7,7,4,0,9,54,3,7,6,95,77,0,57.1,2.75,0.56,5.1,81.1
本多尚也,2012-01,きんでんトリニティーブリッツ,17,22,122,48,14,39.3,27.9,11,5,1,5,78,4,9,15,162,108,0,45.5,2.18,0.23,7.1,66.7
李博,2011-12,つくばユナイテッドSunGAIA,5,7,22,14,2,63.6,54.5,0,0,0,4,17,1,3,0,1,1,0,,2.0,0.57,1.5,100.0
李博,2012-01,つくばユナイテッドSunGAIA,5,19,73,44,2,60.3,57.5,1,0,0,15,61,2,3,17,5,4,0,0.0,2.32,0.79,9.0,80.0
李博,2012-02,つくばユナイテッドSunGAIA,5,7,30,14,3,46.7,36.7,0,0,0,7,22,0,1,5,0,0,0,,2.0,1.0,4.5,
東條航,2011-12,警視庁フォートファイターズ,1,2,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
松原広輔,2011-12,ジェイテクトSTINGS,10,5,33,16,0,48.5,48.5,6,1,0,5,16,1,3,10,16,13,0,16.7,3.2,1.0,17.2,81.2
松原広輔,2012-01,ジェイテクトSTINGS,10,15,50,29,3,58.0,52.0,6,3,2,7,48,5,11,23,55,32,0,50.0,1.93,0.47,16.7,58.2
松原広輔,2012-02,ジェイテクトSTINGS,10,4,21,12,2,57.1,47.6,2,1,1,2,15,2,4,8,15,8,0,50.0,3.0,0.5,20.0,53.3
松崎良輔,2011-12,ジェイテクトSTINGS,8,6,18,12,1,66.7,61.1,0,0,0,6,27,0,1,8,0,0,0,,2.0,1.0,6.5,
松崎良輔,2012-01,ジェイテクトSTINGS,8,4,12,3,1,25.0,16.7,0,0,0,1,9,0,0,1,0,0,0,,0.75,0.25,2.8,
松崎良輔,2012-02,ジェイテクトSTINGS,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松本幸博,2011-12,警視庁フォートファイターズ,6,15,73,29,11,39.7,24.7,10,4,1,2,65,4,4,19,116,81,0,40.0,1.93,0.13,11.9,69.8
松本幸博,2012-01,警視庁フォートファイターズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松本幸博,2012-02,警視庁フォートファイターズ,6,2,5,4,0,80.0,80.0,0,0,0,0,4,0,1,0,7,6,0,,2.0,0.0,-6.2,85.7
松本敬三,2011-12,東京トヨペットグリーンスパークル,16,12,65,16,8,24.6,12.3,1,0,1,0,26,1,5,6,65,42,0,0.0,1.33,0.0,4.8,64.6
松本敬三,2012-01,東京トヨペットグリーンスパークル,16,12,77,27,8,35.1,24.7,7,2,2,1,29,1,4,7,52,38,0,28.6,2.25,0.08,6.0,73.1
松本敬三,2012-02,東京トヨペットグリーンスパークル,16,8,39,13,6,33.3,17.9,3,1,1,0,23,0,2,9,22,9,0,33.3,1.62,0.0,7.6,40.9
松枝寿明,2011-12,東京トヨペットグリーンスパークル,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松枝寿明,2012-01,東京トヨペットグリーンスパークル,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松田将大,2011-12,東京ヴェルディ,32,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
松田将大,2012-01,東京ヴェルディ,32,4,0,0,0,,,0,0,0,0,4,0,1,0,0,0,0,,0.0,0.0,-6.2,
松田将大,2012-02,東京ヴェルディ,32,4,0,0,0,,,0,0,0,0,5,0,0,3,0,0,0,,0.0,0.0,15.0,
松田祐和,2011-12,きんでんトリニティーブリッツ,18,16,60,29,5,48.3,40.0,0,0,0,3,44,1,8,4,0,0,0,,1.81,0.19,0.0,
松田祐和,2012-01,きんでんトリニティーブリッツ,18,15,56,20,11,35.7,16.1,0,0,0,1,38,1,5,8,2,1,0,,1.33,0.07,4.6,50.0
松野昭博,2011-12,富士通カワサキレッドスピリッツ,19,4,11,5,2,45.5,27.3,2,2,0,1,4,0,1,0,0,0,0,100.0,1.25,0.25,-6.2,
松野昭博,2012-01,富士通カワサキレッドスピリッツ,19,8,34,17,6,50.0,32.4,13,6,3,0,13,0,3,5,0,0,0,46.2,2.12,0.0,3.8,
松野昭博,2012-02,富士通カワサキレッドスピリッツ,19,5,17,9,1,52.9,47.1,4,3,0,0,8,0,1,3,0,0,0,75.0,1.8,0.0,6.2,
柴田恭平,2011-12,つくばユナイテッドSunGAIA,3,7,34,14,2,41.2,35.3,3,1,0,3,22,2,5,4,55,43,0,33.3,2.0,0.43,8.0,78.2
柴田恭平,2012-01,つくばユナイテッドSunGAIA,3,10,34,12,0,35.3,35.3,2,0,0,8,35,5,6,7,55,39,0,0.0,1.2,0.8,15.0,70.9
柴田恭平,2012-02,つくばユナイテッドSunGAIA,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
栗栖徹,2011-12,兵庫デルフィーノ,12,7,0,0,0,,,0,0,0,0,0,0,0,0,100,63,0,,0.0,0.0,,63.0
栗栖徹,2012-01,兵庫デルフィーノ,12,17,0,0,0,,,0,0,0,0,0,0,0,0,138,81,0,,0.0,0.0,,58.7
栗栖徹,2012-02,兵庫デルフィーノ,12,4,0,0,0,,,0,0,0,0,0,0,0,0,19,11,0,,0.0,0.0,,57.9
根岸慎紘,2011-12,東京ヴェルディ,5,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
根岸慎紘,2012-01,東京ヴェルディ,5,7,0,0,0,,,0,0,0,0,0,0,0,0,18,10,0,,0.0,0.0,,55.6
根岸慎紘,2012-02,東京ヴェルディ,5,7,0,0,0,,,0,0,0,0,0,0,0,0,25,15,0,,0.0,0.0,,60.0
梶野喜宏,2011-12,近畿クラブスフィーダ,2,13,16,4,0,25.0,25.0,0,0,0,4,49,0,1,13,1,1,0,,0.31,0.31,6.1,100.0
梶野喜宏,2012-01,近畿クラブスフィーダ,2,11,3,1,0,33.3,33.3,0,0,0,1,25,0,1,8,0,0,0,,0.09,0.09,7.0,
梶野喜宏,2012-02,近畿クラブスフィーダ,2,2,0,0,0,,,0,0,0,1,3,0,0,1,0,0,0,,0.0,0.5,8.3,
椿山竜介,2011-12,つくばユナイテッドSunGAIA,20,3,13,9,0,69.2,69.2,0,0,0,1,13,2,3,4,0,0,0,,3.0,0.33,17.3,
椿山竜介,2012-01,つくばユナイテッドSunGAIA,20,16,69,35,4,50.7,44.9,0,0,0,18,65,6,16,32,3,1,0,,2.19,1.12,15.4,33.3
椿山竜介,2012-02,つくばユナイテッドSunGAIA,20,7,34,17,4,50.0,38.2,1,0,1,3,17,0,7,5,0,0,0,0.0,2.43,0.43,-2.9,
横村益典,2011-12,東京ヴェルディ,4,3,3,2,0,66.7,66.7,0,0,0,0,5,0,1,2,2,0,0,,0.67,0.0,5.0,0.0
横村益典,2012-01,東京ヴェルディ,4,11,8,2,0,25.0,25.0,0,0,0,1,14,0,6,5,0,0,0,,0.18,0.09,-1.8,
横村益典,2012-02,東京ヴェルディ,4,7,38,16,2,42.1,36.8,9,6,1,3,18,1,8,2,7,1,0,66.7,2.29,0.43,-2.8,14.3
橋丘矩宗,2011-12,兵庫デルフィーノ,7,6,13,5,0,38.5,38.5,0,0,0,3,22,1,1,7,1,0,0,,0.83,0.5,11.4,0.0
橋丘矩宗,2012-01,兵庫デルフィーノ,7,15,24,9,5,37.5,16.7,0,0,0,0,28,0,0,10,0,0,0,,0.6,0.0,8.9,
橋丘矩宗,2012-02,兵庫デルフィーノ,7,4,9,6,0,66.7,66.7,0,0,0,1,12,0,1,5,0,0,0,,1.5,0.25,8.3,
橋本和浩,2011-12,東京トヨペットグリーンスパークル,12,11,49,14,4,28.6,20.4,1,0,1,6,19,1,1,5,1,1,0,0.0,1.27,0.55,10.5,100.0
橋本和浩,2012-01,東京トヨペットグリーンスパークル,12,15,82,35,5,42.7,36.6,0,0,0,4,26,1,1,5,2,2,0,,2.33,0.27,7.7,100.0
橋本和浩,2012-02,東京トヨペットグリーンスパークル,12,8,37,21,0,56.8,56.8,0,0,0,5,32,0,1,8,0,0,0,,2.62,0.62,5.5,
橋本峻介,2011-12,きんでんトリニティーブリッツ,19,4,3,2,0,66.7,66.7,0,0,0,0,12,1,1,1,0,0,0,,0.5,0.0,8.3,
橋本峻介,2012-01,きんでんトリニティーブリッツ,19,10,53,21,3,39.6,34.0,0,0,0,2,32,1,3,6,1,0,0,,2.1,0.2,5.5,0.0
毛利光生,2011-12,きんでんトリニティーブリッツ,20,11,12,3,0,25.0,25.0,0,0,0,4,26,0,3,6,0,0,0,,0.27,0.36,2.9,
毛利光生,2012-01,きんでんトリニティーブリッツ,20,18,11,6,0,54.5,54.5,0,0,0,1,41,0,2,14,2,0,0,,0.33,0.06,7.3,0.0
池田正一,2011-12,東京トヨペットグリーンスパークル,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
池田正一,2012-01,東京トヨペットグリーンスパークル,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
池田正一,2012-02,東京トヨペットグリーンスパークル,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
浅岡遥太,2011-12,東京ヴェルディ,2,10,0,0,0,,,0,0,0,0,0,0,0,0,86,54,0,,0.0,0.0,,62.8
浅岡遥太,2012-01,東京ヴェルディ,2,13,0,0,0,,,0,0,0,0,0,0,0,0,38,27,0,,0.0,0.0,,71.1
浅岡遥太,2012-02,東京ヴェルディ,2,7,0,0,0,,,0,0,0,0,0,0,0,0,7,5,0,,0.0,0.0,,71.4
浅見冬樹,2011-12,東京トヨペットグリーンスパークル,5,12,2,2,0,100.0,100.0,0,0,0,0,22,0,1,3,1,0,0,,0.17,0.0,2.3,0.0
浅見冬樹,2012-01,東京トヨペットグリーンスパークル,5,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
浅見冬樹,2012-02,東京トヨペットグリーンスパークル,5,4,2,2,0,100.0,100.0,0,0,0,0,8,0,1,3,0,0,0,,0.5,0.0,6.2,
浅野晶,2012-01,東京ヴェルディ,33,6,7,3,0,42.9,42.9,1,0,0,0,5,0,0,3,1,0,0,0.0,0.5,0.0,15.0,0.0
浅野晶,2012-02,東京ヴェルディ,33,6,40,20,2,50.0,45.0,1,0,0,3,20,0,1,8,62,40,0,0.0,3.33,0.5,8.8,64.5
浜田翔太,2011-12,東京ヴェルディ,34,4,18,9,1,50.0,44.4,0,0,0,1,12,2,1,1,35,19,0,,2.25,0.25,16.7,54.3
浜田翔太,2012-01,東京ヴェルディ,34,10,42,19,2,45.2,40.5,0,0,0,4,22,2,4,4,62,48,0,,1.9,0.4,9.1,77.4
