試合日,年月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-15,2019-12,奈良ドリーマーズ,1,,渡邊徹,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-15,2019-12,奈良ドリーマーズ,2,,言上真一,2,,,□,□,,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-
2019-12-15,2019-12,奈良ドリーマーズ,3,,壇上正健,4,■,■,■,■,,29,10,3,0.3448275862068966,0.2413793103448276,2.50,6,4,0,66.7,3,0.75,12,0,0,6,12.5,1,0,0,0.0
2019-12-15,2019-12,奈良ドリーマーズ,4,,下町浩二,4,■,■,■,■,,15,5,1,0.3333333333333333,0.26666666666666666,1.25,0,0,0,-,1,0.25,13,0,0,3,5.8,0,0,0,-
2019-12-15,2019-12,奈良ドリーマーズ,5,L,小寺秀哉,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,2019-12,奈良ドリーマーズ,7,,有津翔太,4,■,■,■,■,,10,6,0,0.6,0.6,1.50,1,1,0,100.0,4,1.00,18,0,2,4,2.8,0,0,0,-
2019-12-15,2019-12,奈良ドリーマーズ,9,,高橋和希,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,13,0,2,1,-1.9,1,0,1,50.0
2019-12-15,2019-12,奈良ドリーマーズ,11,,後藤和志,1,,□,,,,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,2019-12,奈良ドリーマーズ,12,,川村幸司,4,■,■,■,■,,36,13,5,0.3611111111111111,0.2222222222222222,3.25,1,0,1,0.0,2,0.50,6,0,0,0,0.0,21,4,13,50.0
2019-12-15,2019-12,奈良ドリーマーズ,14,,杉谷祐磨,2,,□,,□,,5,3,0,0.6,0.6,1.50,0,0,0,-,0,-,6,1,0,2,25.0,7,4,2,71.4
2019-12-15,2019-12,奈良ドリーマーズ,15,,上竣,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,2019-12,奈良ドリーマーズ,16,,片野坂拓人,4,■,■,■,■,,29,14,4,0.4827586206896552,0.3448275862068966,3.50,5,0,2,0.0,0,-,26,4,0,14,28.8,15,4,9,56.7
2019-12-15,2019-12,奈良ドリーマーズ,18,,南本大貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,2019-12,奈良ドリーマーズ,19,L,石渡瑛法,4,〇,〇,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,5,7,53.1
2019-12-15,2019-12,トヨタモビリティ東京スパークル,1,,岩阪健太郎,4,■,■,■,■,,19,8,2,0.42105263157894735,0.3157894736842105,2.00,0,0,0,-,3,0.75,4,0,0,0,0.0,0,0,0,-
2019-12-15,2019-12,トヨタモビリティ東京スパークル,2,,為我井太也,4,■,■,■,■,,3,3,0,1.0,1.0,0.75,0,0,0,-,1,0.25,13,1,2,4,11.5,0,0,0,-
2019-12-15,2019-12,トヨタモビリティ東京スパークル,4,,西河孝太,2,,,□,■,,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,0,-,1,0,0,0,0.0,16,2,5,28.1
2019-12-15,2019-12,トヨタモビリティ東京スパークル,5,L,峰尾拓,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,34,11,12,50.0
2019-12-15,2019-12,トヨタモビリティ東京スパークル,6,,大貫智博,4,■,■,■,■,,12,1,0,0.08333333333333333,0.08333333333333333,0.25,0,0,0,-,2,0.50,20,0,1,1,0.0,0,0,0,-
2019-12-15,2019-12,トヨタモビリティ東京スパークル,7,,石井琢也,1,,,■,,,3,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,3,0,0,0.0
2019-12-15,2019-12,トヨタモビリティ東京スパークル,8,,西片圭佑,2,,□,,□,,3,1,2,0.3333333333333333,-0.3333333333333333,0.50,2,0,2,0.0,0,-,2,0,0,0,0.0,1,0,0,0.0
2019-12-15,2019-12,トヨタモビリティ東京スパークル,13,,田中湧朔,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-
2019-12-15,2019-12,トヨタモビリティ東京スパークル,14,,岸海斗,4,■,■,■,■,,42,12,3,0.2857142857142857,0.21428571428571427,3.00,2,0,1,0.0,3,0.75,8,0,3,1,-6.2,2,0,1,25.0
2019-12-15,2019-12,トヨタモビリティ東京スパークル,15,,新山駿,4,■,■,■,■,,37,12,3,0.32432432432432434,0.2432432432432433,3.00,3,1,1,33.3,0,-,17,1,5,5,5.9,34,18,10,67.6
2019-12-15,2019-12,トヨタモビリティ東京スパークル,21,,伊藤優介,3,■,■,□,,,11,2,2,0.18181818181818185,0.0,0.67,2,1,1,50.0,2,0.67,5,0,1,0,-5.0,1,0,1,50.0
2019-12-15,2019-12,トヨタモビリティ東京スパークル,22,,松枝寿明,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,3,,河戸俊亮,3,,□,■,■,,5,5,0,1.0,1.0,1.67,0,0,0,-,3,1.00,10,0,0,1,2.5,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,4,,北村將,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,5,,今中聖也,3,■,■,□,,,3,0,1,0.0,-0.3333333333333333,-,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,9,,中野倭,4,■,■,■,■,,3,1,0,0.3333333333333333,0.3333333333333333,0.25,0,0,0,-,0,-,13,0,3,2,-1.9,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,10,,上山太樹,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,11,,本多駿,4,■,■,■,■,,38,17,5,0.4473684210526316,0.3157894736842105,4.25,5,2,2,40.0,0,-,15,1,3,3,6.7,15,6,4,53.3
2019-12-15,2019-12,近畿クラブスフィーダ,12,,中田雄大,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,13,,那須野裕進,4,■,■,■,■,,11,4,2,0.3636363636363637,0.18181818181818185,1.00,0,0,0,-,1,0.25,8,0,2,1,-3.1,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,16,L,大原悠,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,6,2,53.8
2019-12-15,2019-12,近畿クラブスフィーダ,19,,東野朋慶,4,■,■,■,■,,30,14,3,0.4666666666666667,0.3666666666666665,3.50,0,0,0,-,2,0.50,15,0,1,4,5.0,44,15,12,47.7
2019-12-15,2019-12,近畿クラブスフィーダ,21,L,吉田裕哉,3,,〇,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,23,,井上尚人,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,24,,越智蒼,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,2019-12,近畿クラブスフィーダ,29,,江口颯人,4,■,■,■,■,,40,18,4,0.45,0.35,4.50,13,8,2,61.5,1,0.25,23,0,0,8,8.7,3,0,1,16.7
2019-12-15,2019-12,サフィルヴァ北海道,1,,青島賢司,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-
2019-12-15,2019-12,サフィルヴァ北海道,2,L,神園時,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,11,7,69.0
2019-12-15,2019-12,サフィルヴァ北海道,3,,河西智洋,4,■,■,■,■,,20,6,0,0.3,0.3,1.50,3,1,0,33.3,0,-,12,0,1,3,4.2,37,15,12,56.8
2019-12-15,2019-12,サフィルヴァ北海道,4,,奥田基嗣,4,■,■,■,□,,15,7,1,0.4666666666666667,0.4,1.75,0,0,0,-,0,-,14,0,1,4,5.4,0,0,0,-
2019-12-15,2019-12,サフィルヴァ北海道,5,,吉田康祐,3,,□,□,■,,8,3,0,0.375,0.375,1.00,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-
2019-12-15,2019-12,サフィルヴァ北海道,7,,笠原佑斗,4,■,■,■,■,,16,7,0,0.4375,0.4375,1.75,0,0,0,-,2,0.50,21,1,3,10,13.1,0,0,0,-
2019-12-15,2019-12,サフィルヴァ北海道,8,,清水久雄,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2019-12-15,2019-12,サフィルヴァ北海道,9,,小林洸,4,□,□,■,■,,16,7,0,0.4375,0.4375,1.75,2,1,0,50.0,0,-,6,0,2,3,4.2,0,0,0,-
2019-12-15,2019-12,サフィルヴァ北海道,10,,三浦拓,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,2019-12,サフィルヴァ北海道,11,,十良澤太一,4,■,■,■,■,,5,3,1,0.6,0.4,0.75,0,0,0,-,0,-,14,0,2,2,0.0,0,0,0,-
2019-12-15,2019-12,サフィルヴァ北海道,13,,ブルークインダレサレツ,2,■,■,,,,15,7,1,0.4666666666666667,0.4,3.50,4,2,1,50.0,2,1.00,4,0,1,1,0.0,0,0,0,-
2019-12-15,2019-12,サフィルヴァ北海道,17,,森元貴哉,4,■,■,■,■,,39,14,3,0.35897435897435903,0.28205128205128205,3.50,2,1,0,50.0,1,0.25,11,0,4,2,-4.5,24,6,11,47.9
2020-01-04,2020-01,近畿クラブスフィーダ,3,,河戸俊亮,3,■,■,■,,,6,3,1,0.5,0.3333333333333333,1.00,0,0,0,-,2,0.67,4,0,0,1,6.2,1,1,0,100.0
2020-01-04,2020-01,近畿クラブスフィーダ,4,,北村將,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,-5.0,0,0,0,-
2020-01-04,2020-01,近畿クラブスフィーダ,5,,今中聖也,3,,□,□,■,,3,1,0,0.3333333333333333,0.3333333333333333,0.33,0,0,0,-,1,0.33,3,0,1,0,-8.3,0,0,0,-
2020-01-04,2020-01,近畿クラブスフィーダ,6,,江崎闘愛,4,■,■,■,■,,52,21,4,0.40384615384615385,0.3269230769230769,5.25,23,9,1,39.1,2,0.50,24,3,2,9,19.8,0,0,0,-
2020-01-04,2020-01,近畿クラブスフィーダ,8,,中谷芹,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-01-04,2020-01,近畿クラブスフィーダ,9,,中野倭,4,■,■,■,■,,3,1,0,0.3333333333333333,0.3333333333333333,0.25,0,0,0,-,2,0.50,20,0,1,5,5.0,0,0,0,-
2020-01-04,2020-01,近畿クラブスフィーダ,11,,本多駿,4,■,■,■,■,,29,13,1,0.4482758620689655,0.4137931034482759,3.25,3,0,1,0.0,3,0.75,16,0,1,3,3.1,3,0,2,33.3
2020-01-04,2020-01,近畿クラブスフィーダ,12,,中田雄大,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2020-01-04,2020-01,近畿クラブスフィーダ,13,,那須野裕進,4,■,■,■,■,,12,6,0,0.5,0.5,1.50,1,0,0,0.0,2,0.50,11,0,1,4,6.8,1,1,0,100.0
2020-01-04,2020-01,近畿クラブスフィーダ,16,L,大原悠,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,10,4,50.0
2020-01-04,2020-01,近畿クラブスフィーダ,19,,東野朋慶,4,■,■,■,■,,31,15,2,0.4838709677419355,0.41935483870967744,3.75,4,2,0,50.0,1,0.25,18,0,2,7,6.9,51,18,9,44.1
2020-01-04,2020-01,近畿クラブスフィーダ,21,L,吉田裕哉,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,2020-01,近畿クラブスフィーダ,24,,越智蒼,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,2020-01,近畿クラブスフィーダ,29,,江口颯人,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,2020-01,奈良ドリーマーズ,1,,渡邊徹,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2020-01-04,2020-01,奈良ドリーマーズ,2,,言上真一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,2020-01,奈良ドリーマーズ,3,,壇上正健,4,■,■,■,■,,37,14,4,0.3783783783783784,0.2702702702702703,3.50,5,0,0,0.0,3,0.75,13,0,0,6,11.5,1,0,1,50.0
2020-01-04,2020-01,奈良ドリーマーズ,4,,下町浩二,3,■,■,■,,,9,2,0,0.2222222222222222,0.2222222222222222,0.67,0,0,0,-,1,0.33,13,0,0,4,7.7,0,0,0,-
2020-01-04,2020-01,奈良ドリーマーズ,5,L,小寺秀哉,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,2020-01,奈良ドリーマーズ,7,,有津翔太,4,■,■,■,■,,24,7,4,0.2916666666666667,0.125,1.75,1,0,1,0.0,4,1.00,12,0,1,6,10.4,1,0,1,50.0
2020-01-04,2020-01,奈良ドリーマーズ,9,,高橋和希,4,■,■,■,■,,2,2,0,1.0,1.0,0.50,0,0,0,-,0,-,12,0,1,5,8.3,1,0,0,0.0
2020-01-04,2020-01,奈良ドリーマーズ,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-04,2020-01,奈良ドリーマーズ,12,,川村幸司,4,■,■,■,■,,41,13,3,0.3170731707317073,0.24390243902439024,3.25,3,0,0,0.0,0,-,17,3,2,5,22.1,15,3,6,40.0
2020-01-04,2020-01,奈良ドリーマーズ,14,,杉谷祐磨,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2020-01-04,2020-01,奈良ドリーマーズ,15,,上竣,3,,□,□,■,,18,7,3,0.3888888888888889,0.2222222222222222,2.33,2,0,0,0.0,0,-,4,0,2,2,0.0,0,0,0,-
2020-01-04,2020-01,奈良ドリーマーズ,16,,片野坂拓人,4,■,■,■,■,,32,14,1,0.4375,0.40625,3.50,3,0,0,0.0,0,-,17,0,2,7,7.4,54,19,20,53.7
2020-01-04,2020-01,奈良ドリーマーズ,18,,南本大貴,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2020-01-04,2020-01,奈良ドリーマーズ,19,L,石渡瑛法,4,〇,〇,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,12,5,60.4
2020-01-05,2020-01,近畿クラブスフィーダ,3,,河戸俊亮,3,■,■,■,,,4,1,0,0.25,0.25,0.33,0,0,0,-,1,0.33,3,0,0,1,8.3,0,0,0,-
2020-01-05,2020-01,近畿クラブスフィーダ,4,,北村將,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-
2020-01-05,2020-01,近畿クラブスフィーダ,5,,今中聖也,2,,,□,■,,9,5,0,0.5555555555555556,0.5555555555555556,2.50,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-
2020-01-05,2020-01,近畿クラブスフィーダ,6,,江崎闘愛,4,■,■,■,■,,36,14,1,0.3888888888888889,0.3611111111111111,3.50,13,5,1,38.5,3,0.75,16,0,3,4,1.6,0,0,0,-
2020-01-05,2020-01,近畿クラブスフィーダ,7,,石田康祐,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2020-01-05,2020-01,近畿クラブスフィーダ,11,,本多駿,4,■,■,■,■,,28,9,1,0.32142857142857145,0.2857142857142857,2.25,4,0,0,0.0,3,0.75,14,0,0,5,8.9,6,3,0,50.0
2020-01-05,2020-01,近畿クラブスフィーダ,12,,中田雄大,4,■,■,■,□,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,13,0,0,6,11.5,2,1,0,50.0
2020-01-05,2020-01,近畿クラブスフィーダ,13,,那須野裕進,4,■,■,■,■,,14,8,1,0.5714285714285714,0.5,2.00,0,0,0,-,2,0.50,9,0,0,2,5.6,0,0,0,-
2020-01-05,2020-01,近畿クラブスフィーダ,16,L,大原悠,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,8,6,55.0
2020-01-05,2020-01,近畿クラブスフィーダ,19,,東野朋慶,4,■,■,■,■,,27,14,1,0.5185185185185185,0.4814814814814815,3.50,0,0,0,-,1,0.25,20,2,1,9,20.0,54,25,17,62.0
2020-01-05,2020-01,近畿クラブスフィーダ,21,L,吉田裕哉,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-05,2020-01,近畿クラブスフィーダ,24,,越智蒼,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-05,2020-01,近畿クラブスフィーダ,25,,小磯智紀,4,□,□,□,■,,0,0,0,,,-,0,0,0,-,1,0.25,8,0,0,2,6.2,0,0,0,-
2020-01-05,2020-01,近畿クラブスフィーダ,29,,江口颯人,3,□,,□,□,,3,2,0,0.6666666666666666,0.6666666666666666,0.67,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-
2020-01-05,2020-01,奈良ドリーマーズ,1,,渡邊徹,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-
2020-01-05,2020-01,奈良ドリーマーズ,2,,言上真一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-05,2020-01,奈良ドリーマーズ,3,,壇上正健,4,■,■,■,■,,29,12,5,0.4137931034482759,0.2413793103448276,3.00,7,3,3,42.9,1,0.25,9,0,2,1,-2.8,1,0,0,0.0
2020-01-05,2020-01,奈良ドリーマーズ,4,,下町浩二,4,■,■,■,■,,13,6,1,0.4615384615384616,0.38461538461538464,1.50,0,0,0,-,4,1.00,11,0,0,1,2.3,1,0,0,0.0
2020-01-05,2020-01,奈良ドリーマーズ,5,L,小寺秀哉,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-05,2020-01,奈良ドリーマーズ,7,,有津翔太,4,■,■,■,■,,14,4,2,0.2857142857142857,0.14285714285714285,1.00,0,0,0,-,3,0.75,10,0,2,2,0.0,0,0,0,-
2020-01-05,2020-01,奈良ドリーマーズ,9,,高橋和希,4,■,■,■,■,,4,4,0,1.0,1.0,1.00,0,0,0,-,2,0.50,24,1,1,8,11.5,0,0,0,-
2020-01-05,2020-01,奈良ドリーマーズ,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-05,2020-01,奈良ドリーマーズ,12,,川村幸司,4,■,■,■,■,,30,13,1,0.43333333333333335,0.4,3.25,2,1,0,50.0,2,0.50,12,0,0,3,6.2,27,4,8,29.6
2020-01-05,2020-01,奈良ドリーマーズ,14,,杉谷祐磨,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-05,2020-01,奈良ドリーマーズ,15,,上竣,2,,□,□,,,7,3,0,0.42857142857142855,0.42857142857142855,1.50,0,0,0,-,0,-,2,1,0,0,50.0,0,0,0,-
2020-01-05,2020-01,奈良ドリーマーズ,16,,片野坂拓人,4,■,■,■,■,,40,22,2,0.55,0.5,5.50,3,2,0,66.7,0,-,19,0,2,6,5.3,43,18,12,55.8
2020-01-05,2020-01,奈良ドリーマーズ,18,,南本大貴,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2020-01-05,2020-01,奈良ドリーマーズ,19,L,石渡瑛法,4,〇,〇,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,5,8,60.0
2020-01-11,2020-01,奈良ドリーマーズ,1,,渡邊徹,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,2,,言上真一,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,3,,壇上正健,1,■,,,,,4,3,0,0.75,0.75,3.00,2,2,0,100.0,0,-,3,0,0,1,8.3,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,4,,下町浩二,4,■,■,■,■,,18,6,1,0.3333333333333333,0.2777777777777778,1.50,0,0,0,-,2,0.50,15,0,1,3,3.3,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,5,L,小寺秀哉,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,7,,有津翔太,4,■,■,■,■,,20,6,1,0.3,0.25,1.50,1,0,0,0.0,0,-,13,1,0,6,19.2,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,9,,高橋和希,4,■,■,■,■,,7,2,1,0.2857142857142857,0.14285714285714285,0.50,1,0,0,0.0,0,-,20,2,1,7,17.5,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,11,,後藤和志,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,12,,川村幸司,4,■,■,■,■,,25,8,2,0.32,0.24,2.00,1,0,1,0.0,3,0.75,14,1,2,4,10.7,25,12,7,62.0
2020-01-11,2020-01,奈良ドリーマーズ,14,,杉谷祐磨,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,15,,上竣,4,□,■,■,■,,31,17,1,0.5483870967741935,0.5161290322580645,4.25,10,3,1,30.0,1,0.25,9,0,4,3,-2.8,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,16,,片野坂拓人,4,■,■,■,■,,27,16,2,0.5925925925925926,0.5185185185185185,4.00,4,2,2,50.0,2,0.50,18,1,3,1,2.8,32,14,12,62.5
2020-01-11,2020-01,奈良ドリーマーズ,18,,南本大貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,2020-01,奈良ドリーマーズ,19,L,石渡瑛法,4,〇,〇,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,10,3,71.9
2020-01-11,2020-01,トヨタモビリティ東京スパークル,1,,岩阪健太郎,4,■,■,■,■,,19,8,1,0.42105263157894735,0.3684210526315789,2.00,0,0,0,-,2,0.50,7,1,1,2,17.9,1,0,0,0.0
2020-01-11,2020-01,トヨタモビリティ東京スパークル,2,,為我井太也,4,■,■,■,■,,7,3,1,0.42857142857142855,0.2857142857142857,0.75,0,0,0,-,1,0.25,15,1,4,2,3.3,0,0,0,-
2020-01-11,2020-01,トヨタモビリティ東京スパークル,4,,西河孝太,4,■,■,■,■,,40,15,4,0.375,0.275,3.75,4,0,0,0.0,0,-,16,0,0,1,1.6,18,4,6,38.9
2020-01-11,2020-01,トヨタモビリティ東京スパークル,6,,大貫智博,2,■,■,,,,6,1,0,0.16666666666666666,0.16666666666666666,0.50,0,0,0,-,1,0.50,4,0,0,1,6.2,1,0,1,50.0
2020-01-11,2020-01,トヨタモビリティ東京スパークル,8,,西片圭佑,3,□,□,,■,,11,5,0,0.4545454545454545,0.4545454545454545,1.67,2,1,0,50.0,0,-,6,0,0,0,0.0,0,0,0,-
2020-01-11,2020-01,トヨタモビリティ東京スパークル,9,,大楽祥生,2,,□,□,,,7,2,1,0.2857142857142857,0.14285714285714285,1.00,1,0,1,0.0,0,-,2,0,1,0,-12.5,0,0,0,-
2020-01-11,2020-01,トヨタモビリティ東京スパークル,10,L,野田雄介,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,9,4,55.0
2020-01-11,2020-01,トヨタモビリティ東京スパークル,13,,田中湧朔,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0,0,-
2020-01-11,2020-01,トヨタモビリティ東京スパークル,14,,岸海斗,2,,,■,■,,4,1,1,0.25,0.0,0.50,0,0,0,-,1,0.50,5,0,2,2,0.0,0,0,0,-
2020-01-11,2020-01,トヨタモビリティ東京スパークル,15,,新山駿,4,■,■,■,■,,35,15,3,0.42857142857142855,0.3428571428571429,3.75,0,0,0,-,1,0.25,16,0,1,2,1.6,39,21,7,62.8
